filepath,label
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-oral-5.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/08sebKerm01230642.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-nose-44.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-buttocks-30.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-104.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-121.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-148.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-81.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-zoster-11.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-84.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-43.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-9.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-109.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-inversus-27.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-44.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-25.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-92.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-24.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-58.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05atopicFace040306.jpg,eczema
data/raw/dermnet/test/Acne and Rosacea Photos/hidradenitis-suppurativa-93.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-10.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-36.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-11.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Hypertrophic-14.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/hidradenitis-suppurativa-60.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/6IMG015.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-11.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-4.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-100.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-75.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keloids-11.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-28.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/16IMG007.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-32.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-29.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-simplex-48.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/eczema-herpeticum-61.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-81.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-16.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-144.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-20.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-4.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-39.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-type-1-primary-54.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/minocycline-pigmentation-4.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-45.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-28.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05atopic0123066.jpg,eczema
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-136.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05AtopicFossa2q.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-cryotherapy-5.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/skin-tags-polyps-62.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-31.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-119.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG004-GP3.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-61.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-159.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-cryotherapy-35.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-10.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-73.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-116.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-14.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-71.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-16.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-30.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-nails-18.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05AtopicChild1011041.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic12060422.jpg,eczema
data/raw/dermnet/train/Atopic Dermatitis Photos/1IMG016.jpg,eczema
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-70.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-51.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/porokeratosis-43.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-92.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-111.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-12.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-68.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-excoriated-12.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-108.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-6.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-198.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-35.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-149.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05atopic0313061.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-196.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-43.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-3.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/corns-34.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-76.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-195.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-27.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/reiter-syndrome-2.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-95.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-30.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-39.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-39.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-42.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Light-Sensative-3.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-168.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-188.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-15.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-51.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-48.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-99.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-88.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rhinophyma-4.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-72.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-1.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-157.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-167.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-9.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-43.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-61.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/porokeratosis-23.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-91.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-61.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-154.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-161.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/nevus-sebaceous-28.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/porokeratosis-29.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-111.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-plantar-49.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-3.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/Sebaceous-glands-labia-1.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-ruff-179.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-19.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-58.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-plantar-8.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-95.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-10.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/fibroma-2.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-175.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-13.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/10IMG006.jpg,eczema
data/raw/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-65.jpg,other_skin
data/raw/dermnet/test/Atopic Dermatitis Photos/05AtopicFace0105040k1.jpg,eczema
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-25.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-187.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-19.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-zoster-160.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-75.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-32.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/epidermal-nevus-74.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-immunocompromised-10.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/hidradenitis-suppurativa-46.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/syringoma-50.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-135.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-4.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/IchthosisIMG001-GP3.jpg,eczema
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-96.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-26.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-94.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/varicella-43.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-107.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-4.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-24.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-153.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-40.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-165.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-18.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-167.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-33.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-144.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-51.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keratoacanthoma-177.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/varicella-45.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-139.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-114.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-25.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/porokeratosis-67.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Penis-39.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-137.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-18.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-10.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-84.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08biteLine1101052.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-5.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-45.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-113.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08sebDermEar0926051.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/corns-11.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-59.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-163.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-31.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-common-18.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-cystic-3.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-2.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-163.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-excoriated-11.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-46.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm0419042.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-digitate-41.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/molluscum-contagiosum-11.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratosis-irritated-15.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-149.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Nitidus-22.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-cystic-133.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-1.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-146.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08PsoriasisOnycholysis1.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Anus-15.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/eczema-herpeticum-55.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-151.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-118.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/05Atopic030203.jpg,eczema
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Drug-24.jpg,other_skin
data/raw/dermnet/train/Atopic Dermatitis Photos/16IMG008.jpg,eczema
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-immunocompromised-3.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-60.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/keloids-61.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-cutaneous-50.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-type-1-recurrent-101.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/epidermal-cyst-132.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/porokeratosis-4.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-123.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-steroid-2.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Histology-11.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/07PerioralDermEye.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-60.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/12varicella9072.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/eczema-herpeticum-38.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-98.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-39.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-30.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/pilar-cyst-6.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermCradleCap.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-149.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/08SebDermChest010106.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-113.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-22.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-61.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-129.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-immunocompromised-6.jpg,other_skin
data/raw/dermnet/test/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-205.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-nose-6.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-15.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-cryotherapy-29.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-16.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/accessory-nipple-8.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-76.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-22.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/follicular-mucinosis-5.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-41.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Palm-Soles-6.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-34.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-9.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-57.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-17.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/hidradenitis-suppurativa-3.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-cystic-30.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-29.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/rosacea-79.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/sebaceous-hyperplasia-13.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-109.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-166.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-1.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/rosacea-82.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/herpes-cutaneous-26.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/warts-27.jpg,other_skin
data/raw/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-110.jpg,other_skin
data/raw/dermnet/train/Seborrheic Keratoses and other Benign Tumors/chondrodermatitis-nodularis-30.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/warts-flat-46.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/seborrheic-keratoses-smooth-76.jpg,other_skin
data/raw/dermnet/train/Warts Molluscum and other Viral Infections/herpes-cutaneous-29.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/perioral-dermatitis-88.jpg,other_skin
data/raw/dermnet/test/Seborrheic Keratoses and other Benign Tumors/dermatofibroma-123.jpg,other_skin
data/raw/dermnet/test/Warts Molluscum and other Viral Infections/molluscum-contagiosum-129.jpg,other_skin
data/raw/dermnet/test/Acne and Rosacea Photos/acne-open-comedo-13.jpg,other_skin
data/raw/dermnet/train/Acne and Rosacea Photos/acne-cystic-121.jpg,other_skin
